cal_per_gesture,config,patient,n_cal,n_test_same,n_test_next,has_next_session,fit_time_s,same_acc,same_f1m,same_f1_rest,same_f1_close,same_f1_open,next_acc,next_f1m,next_f1_rest,next_f1_close,next_f1_open
4,grabmyo_cal,patient24,48,117,936,True,92.36637592315674,0.452991452991453,0.4030836313445009,0.6071428571428571,0.5151515151515151,0.08695652173913043,0.7895299145299145,0.3412922131692646,0.0,0.8820326678765881,0.14184397163120566
4,patient_only,patient25,48,117,936,True,0.5645561218261719,0.4444444444444444,0.36883368569415076,0.18604651162790695,0.5454545454545454,0.375,0.9091880341880342,0.6494529451657056,0.951219512195122,0.9477566072526121,0.04938271604938271
4,grabmyo_cal,patient25,48,117,936,True,93.89084887504578,0.6410256410256411,0.5683794466403161,1.0,0.6181818181818182,0.08695652173913043,0.7051282051282052,0.6161297852474323,1.0,0.8067226890756303,0.041666666666666664
4,patient_only,patient26,48,117,936,True,0.5630719661712646,0.6495726495726496,0.5860584543895077,0.9166666666666666,0.6554621848739496,0.18604651162790695,0.7831196581196581,0.48692684477368003,0.462882096069869,0.8702388637830859,0.12765957446808512
4,grabmyo_cal,patient26,48,117,936,True,95.51155591011047,0.6837606837606838,0.6837086963669242,1.0,0.5316455696202531,0.5194805194805194,0.7467948717948718,0.6808740256562621,0.975,0.8315565031982943,0.2360655737704918
4,patient_only,patient27,48,117,936,True,0.6085419654846191,0.4700854700854701,0.4119139195650858,0.4150943396226415,0.5984251968503937,0.2222222222222222,0.8151709401709402,0.38256913156047573,0.019801980198019802,0.905683192261185,0.2222222222222222
4,grabmyo_cal,patient27,48,117,936,True,90.8044080734253,0.717948717948718,0.7122253899044105,1.0,0.6292134831460674,0.5074626865671643,0.6196581196581197,0.5778046032159855,0.8571428571428572,0.7341389728096677,0.14213197969543148
4,patient_only,patient28,48,117,936,True,0.5353689193725586,0.8290598290598291,0.8320707070707071,0.9166666666666666,0.7916666666666666,0.7878787878787878,0.9091880341880342,0.7435784970703151,0.6440677966101694,0.9480122324159022,0.638655462184874
4,grabmyo_cal,patient28,48,117,936,True,94.26017713546753,0.7692307692307693,0.756873756873757,0.945945945945946,0.7428571428571429,0.5818181818181819,0.8514957264957265,0.7723596829394341,0.8652482269503546,0.9114799446749655,0.5403508771929825
4,patient_only,patient29,48,117,936,True,0.6227948665618896,0.717948717948718,0.7042042042042042,0.945945945945946,0.7,0.4666666666666667,0.8397435897435898,0.727751572327044,0.9625,0.9,0.32075471698113206
4,grabmyo_cal,patient29,48,117,936,True,94.94130992889404,0.5470085470085471,0.537816535301023,1.0,0.4044943820224719,0.208955223880597,0.5683760683760684,0.5899967528571162,0.9506172839506173,0.6768243785084203,0.14254859611231105
4,patient_only,patient30,48,117,936,True,0.6033570766448975,0.8717948717948718,0.8705378912275465,0.9610389610389611,0.8505747126436781,0.8,0.8589743589743589,0.6933830495490297,0.7272727272727273,0.9313077939233818,0.4215686274509804
4,grabmyo_cal,patient30,48,117,936,True,95.39959979057312,0.7606837606837606,0.7605263157894736,1.0,0.631578947368421,0.6499999999999999,0.38675213675213677,0.5140546556786966,1.0,0.480072463768116,0.062091503267973844
